metodo;plaza;region;sexo;edad;educacion;imagen_massa;imagen_milei;teme;votara_milei;votara_massa;ballotage_votara;votara_hoy;p9_p10;combinada;general_voto;weight1;weight2;cr1;cr2;cr3;cr4;cr5;cr6;cr7;cr8;cr9;cr10;cr11
CATI;CABA;Caba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.89032;0.98928;Femenino;30-49;Terciario;Caba;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Bullrich
CATI;CABA;Caba;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.15978;1.23474;Masculino;30-49;Secundario;Caba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;CABA;Caba;Masculino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.80379;0.83606;Masculino;50 y más;Terciario;Caba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;CABA;Caba;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;No fué a votar;1.21429;0.12946;Femenino;30-49;Secundario;Caba;Negativa;Positiva;Massa;Seguro;Nunca;Milei;No fue
CATI;CABA;Caba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Algo negativa;Que gane Javier Milei;Podría llegar a votarlo;Podría llegar a votarlo;Está indeciso;Sergio Massa;Sergio Massa;Sergio Massa;Patricia Bullrich de Juntos por el cambio;0.85035;0.94004;Masculino;30-49;Terciario;Caba;Positiva;Negativa;Milei;Podría;Podría;Massa;Bullrich
CATI;CABA;Caba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Algo negativa;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Myriam Bregman del Frente de Izquierda;0.85035;0.63436;Masculino;30-49;Terciario;Caba;Positiva;Negativa;Massa;Nunca;Seguro;Massa;Bregman
CATI;CABA;Caba;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.21429;1.29941;Femenino;30-49;Secundario;Caba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;CABA;Caba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Muy negativa;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.89032;0.98928;Femenino;30-49;Terciario;Caba;Negativa;Negativa;Massa;Podría;Nunca;Milei;Bullrich
CATI;CABA;Caba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Juan Schiaretti de Hacemos por nuestro país;0.89032;0.6148;Femenino;30-49;Terciario;Caba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Schiaretti
CATI;CABA;Caba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.85035;0.90361;Masculino;30-49;Terciario;Caba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;CABA;Caba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo negativa;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.89032;0.98928;Femenino;30-49;Terciario;Caba;Negativa;Negativa;Massa;Seguro;Nunca;Milei;Bullrich
CATI;CABA;Caba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo negativa;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Está indeciso;Javier Milei;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.85035;0.94004;Masculino;30-49;Terciario;Caba;Negativa;Negativa;Massa;Podría;Nunca;Milei;Bullrich
CATI;CABA;Caba;Masculino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Patricia Bullrich de Juntos por el cambio;0.84886;0.89221;Masculino;24-29;Terciario;Caba;Negativa;Negativa;Milei;Nunca;Podría;Massa;Bullrich
CATI;CABA;Caba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Patricia Bullrich de Juntos por el cambio;0.89032;0.98928;Femenino;30-49;Terciario;Caba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Bullrich
CATI;CABA;Caba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.89032;0.95094;Femenino;30-49;Terciario;Caba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;CABA;Caba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Myriam Bregman del Frente de Izquierda;0.85035;0.63436;Masculino;30-49;Terciario;Caba;Negativa;Negativa;Milei;Nunca;Podría;Massa;Bregman
CATI;CABA;Caba;Masculino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Patricia Bullrich de Juntos por el cambio;0.84886;0.89221;Masculino;24-29;Terciario;Caba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Bullrich
CATI;CABA;Caba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.85035;0.90361;Masculino;30-49;Terciario;Caba;Positiva;Negativa;Milei;Nunca;Podría;Massa;Massa
CATI;CABA;Caba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Myriam Bregman del Frente de Izquierda;0.89032;0.66759;Femenino;30-49;Terciario;Caba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Bregman
CATI;CABA;Caba;Masculino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.00002;1.00634;Masculino;16-23;Terciario;Caba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;CABA;Caba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;No conoce/ no tiene opinión;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Está indeciso;Javier Milei;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.85035;0.94004;Masculino;30-49;Terciario;Caba;Negativa;;Massa;Podría;Nunca;Milei;Bullrich
CATI;Bahía Blanca;Interior PBA;Femenino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.68352;0.74468;Femenino;50 y más;Terciario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Azul;Interior PBA;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy negativa;Muy positiva;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;1.2549;1.4576;Femenino;50 y más;Primario;Interior PBA;Negativa;Positiva;Massa;Podría;Nunca;Milei;Bullrich
CATI;Pringles;Interior PBA;Femenino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo negativa;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;No concurrirá a votar;;No concurrirá a votar;No concurrirá a votar;Patricia Bullrich de Juntos por el cambio;0.85039;0.93249;Femenino;16-23;Terciario;Interior PBA;Negativa;Negativa;Massa;Podría;Nunca;Indeciso/Blano/No;Bullrich
CATI;Azul;Interior PBA;Femenino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Está indeciso;Indeciso;Está indeciso;Javier Milei;Juan Schiaretti de Hacemos por nuestro país;0.72185;0.49388;Femenino;24-29;Terciario;Interior PBA;Negativa;Positiva;Massa;Podría;Nunca;Indeciso/Blano/No;Schiaretti
CATI;GBA;Gba;Femenino;Mayor de 50;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Juan Schiaretti de Hacemos por nuestro país;0.93977;0.67664;Femenino;50 y más;Secundario;Gba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Schiaretti
CATI;GBA;Gba;Femenino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.68904;0.76592;Femenino;50 y más;Terciario;Gba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Olavarría;Interior PBA;Femenino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.68352;0.7747;Femenino;50 y más;Terciario;Interior PBA;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Bullrich
CATI;GBA;Gba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.69624;0.78661;Masculino;30-49;Terciario;Gba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;CABA;Caba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo negativa;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.85035;0.94004;Masculino;30-49;Terciario;Caba;Negativa;Negativa;Massa;Seguro;Nunca;Milei;Bullrich
CATI;CABA;Caba;Femenino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.88876;0.90255;Femenino;24-29;Terciario;Caba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;CABA;Caba;Femenino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.42802;1.44714;Femenino;16-23;Secundario;Caba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;GBA;Gba;Masculino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.65811;0.75714;Masculino;50 y más;Terciario;Gba;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Bullrich
CATI;Suarez;Interior PBA;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo negativa;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Podría llegar a votarlo;Está indeciso;Sergio Massa;Sergio Massa;Sergio Massa;Javier Milei de la Libertad Avanza;1.19857;1.72277;Masculino;50 y más;Primario;Interior PBA;Positiva;Negativa;Massa;Podría;Podría;Massa;Milei
CATI;La Plata;Interior PBA;Masculino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Algo positiva;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.68945;0.72588;Masculino;24-29;Terciario;Interior PBA;Positiva;Positiva;Milei;Nunca;Seguro;Massa;Massa
CATI;Bahía Blanca;Interior PBA;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Muy positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.72312;0.8373;Femenino;30-49;Terciario;Interior PBA;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Bullrich
CATI;San Luis Capital;Cuyo;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Javier Milei de la Libertad Avanza;0.94994;1.22622;Masculino;30-49;Secundario;Cuyo+Sur;Negativa;Negativa;Milei;Nunca;Podría;Massa;Milei
CATI;GBA;Gba;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy negativa;No conoce/ no tiene opinión;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;No concurrirá a votar;;No concurrirá a votar;No concurrirá a votar;No fué a votar;1.20826;0.13643;Masculino;50 y más;Primario;Gba;Negativa;;Massa;Podría;Nunca;Indeciso/Blano/No;No fue
CATI;Suarez;Interior PBA;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.2549;1.40111;Femenino;50 y más;Primario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Salta Capital;NOA;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Algo positiva;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Podría llegar a votarlo;Está indeciso;Indeciso;Está indeciso;Está indeciso;Sergio Massa de Unión por la Patria;0.86602;0.90841;Masculino;30-49;Terciario;Norte;Positiva;Positiva;Massa;Podría;Podría;Indeciso/Blano/No;Massa
CATI;CABA;Caba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.89032;0.95094;Femenino;30-49;Terciario;Caba;Negativa;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;San Luis Capital;Cuyo;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.6965;0.69351;Masculino;30-49;Terciario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Salta Capital;NOA;Masculino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Patricia Bullrich de Juntos por el cambio;0.8186;0.87438;Masculino;50 y más;Terciario;Norte;Negativa;Negativa;Milei;Nunca;Seguro;Massa;Bullrich
CATI;Palpalá ( Jujuy);NOA;Femenino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Algo negativa;No sabe/ no tiene opinión formada;No sabe/ está indeciso;Podría llegar a votarlo;Está indeciso;Indeciso;Está indeciso;Sergio Massa;Sergio Massa de Unión por la Patria;0.85707;0.88451;Femenino;50 y más;Terciario;Norte;Positiva;Negativa;;;Podría;Indeciso/Blano/No;Massa
CATI;Salta Capital;NOA;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.90673;0.99452;Femenino;30-49;Terciario;Norte;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Bullrich
CATI;Salta Capital;NOA;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.90673;0.95598;Femenino;30-49;Terciario;Norte;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Salta Capital;NOA;Femenino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo positiva;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.23451;1.23983;Femenino;24-29;Secundario;Norte;Positiva;Positiva;Milei;Nunca;Seguro;Massa;Massa
CATI;Bahía Blanca;Interior PBA;Femenino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.68352;0.74468;Femenino;50 y más;Terciario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Bahía Blanca;Interior PBA;Masculino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.65283;0.73615;Masculino;50 y más;Terciario;Interior PBA;Negativa;Positiva;Massa;Podría;Nunca;Milei;Bullrich
CATI;San Luis Capital;Cuyo;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Juan Schiaretti de Hacemos por nuestro país;0.6965;0.44837;Masculino;30-49;Terciario;Cuyo+Sur;Negativa;Negativa;Milei;Nunca;Seguro;Massa;Schiaretti
CATI;CABA;Caba;Femenino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Muy negativa;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;No fué a votar;1.04703;0.10551;Femenino;16-23;Terciario;Caba;Negativa;Negativa;Massa;Seguro;Nunca;Milei;No fue
CATI;Pringles;Interior PBA;Masculino;Mayor de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativa;No conoce/ no tiene opinión;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;No concurrirá a votar;;No concurrirá a votar;No concurrirá a votar;Juan Schiaretti de Hacemos por nuestro país;0.89039;0.62514;Masculino;50 y más;Secundario;Interior PBA;Negativa;;Massa;Nunca;Nunca;Indeciso/Blano/No;Schiaretti
CATI;Pirané;NEA;Femenino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.84798;1.13129;Femenino;16-23;Terciario;Norte;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
CATI;Bahía Blanca;Interior PBA;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Algo positiva;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Podría llegar a votarlo;Votará en blanco;;Votará en blanco;Votará en blanco;Myriam Bregman del Frente de Izquierda;0.69065;0.53691;Masculino;30-49;Terciario;Interior PBA;Positiva;Positiva;Massa;Podría;Podría;Indeciso/Blano/No;Bregman
