fecha;caso;plaza;geografía;estrato1;estrato1agrup;estrato2;partido_gba;sexo;edad;estudios;imagen_larreta;imagen_macri;imagen_milei;imagen_cfk;imagen_massa;imagen_morales;imagen_bulrich;p11;p12;p13;p14;p15;p16;p17;p18;p19;p20;p21;p22;p23;p24;p25;p25o;p26;p27;p28;p29;p30;p31;imagen_kicillof;imagen_santilli;imagen_grindetti;imagen_piparo;paso_sufragara;p37;pondedad;pondestudios;pondedadestudios;pondestrato1;pondedadestudiosestrato1;pondestudios2;pondedadestudiosestrato1estudios2;pondedad2;pondedadestudiosestrato1estudios2edad2;pondsexo;pondedadestudiosestrato1estudios2edad2sexo;pondestrato12;pondedadestudiosestrato1estudios2edad2sexoestrato12;IMAGEN_LARRETA;IMAGEN_MACRI;IMAGEN_MILEI;IMAGEN_CFK;IMAGEN_MASSA;IMAGEN_MORALES;IMAGEN_BULLRICH;IMAGEN_KICILLOF;IMAGEN_SANTILLI;IMAGEN_GRINDETTI;IMAGEN_PÍPARO;INTERÉS;PROBABILIDAD_DE_IR_A_VOTAR;VOTO_PARTIDO
2023-07-01;930;Gonzales Moreno;Interior PBA;8;Ciudades Chicas;7;;Hombre;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Algo negativa;Algo negativa;Muy negativa;Muy negativa;Ns/Nc;Algo positiva;2 - Vuelva a gobernar Juntos por el Cambio;2 - Posiblemente lo votaria;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;1 - Juntos de Larreta y Bullrich;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;4 - En blanco o no irá a votar;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;2 - Podría llegar a votarlo;7 - Luis D´Elía por Principios y valores;2 - Néstor Grindetti por Juntos;2 - Diego Santilli por Juntos;2 - Patricia Bullrich y Néstor Grindetti por Juntos por el Cambio;2 - Es probable que corte boleta, aún no sé;Algo negativa;Ns/Nc;Ns/Nc;Ns/Nc;Es muy probable que vaya a votar;1 - Muy interesado;0.944133399209486;0.946902199620489;0.894001992446632;2.12558639864696;1.90027847550784;1.02984047456201;1.95698368701697;1.00242436691201;1.96172813351512;1.01849078665879;1.99800202991449;1.00670929845491;2.0114072218467;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NS/NC;POSITIVA;NEGATIVA;NS/NC;NS/NC;NS/NC;INTERESADO;PROBABLE;JXC
2023-07-01;226;Coronel Dorrego;Interior PBA;8;Ciudades Chicas;7;;Mujer;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo positiva;Algo negativa;Muy negativa;Muy negativa;Algo positiva;Algo positiva;2 - Vuelva a gobernar Juntos por el Cambio;2 - Posiblemente lo votaria;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Seguro lo votaría;1 - Juntos de Larreta y Bullrich;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Javier Milei – Victoria Villaruel por La Libertad Avanza;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Economista;;2 - Podría llegar a votarlo;3 - Néstor Grindetti por Juntos;3 - Carolina Píparo por el partido de Javier Milei;3 - Carolina Píparo por el partido de Javier Milei;2 - Patricia Bullrich y Néstor Grindetti por Juntos por el Cambio;3 - No, no cortaría boleta.;Muy negativa;Algo positiva;Muy positiva;Algo positiva;Es bastante probable que vaya a votar;1 - Muy interesado;0.944133399209486;1.07233112362123;1.01242362882264;2.12558639864696;2.1519938950942;0.972752651427518;2.09335776730872;1.00242436691201;2.09843283461478;0.983517679752162;2.06384579261608;1.00670929845491;2.07769275000365;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;INTERESADO;PROBABLE;JXC
2023-07-01;325;Coronel Dorrego;Interior PBA;8;Ciudades Chicas;7;;Hombre;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Ns/Nc;Muy positiva;Muy negativa;Muy negativa;Muy negativa;Ns/Nc;Muy positiva;4 - No sabe/ no tiene opinión formada;4 - No sabe;2 - Posiblemente lo votaria;4 - No sabe;1 - Seguro lo votaría;1 - Juntos de Larreta y Bullrich;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;3 - Ingeniero;;1 - Seguro lo votaría;2 - Diego Santilli por Juntos;2 - Néstor Grindetti por Juntos;2 - Diego Santilli por Juntos;2 - Patricia Bullrich y Néstor Grindetti por Juntos por el Cambio;4 - No sabe / No contesta;Ns/Nc;Ns/Nc;Ns/Nc;Ns/Nc;Es muy probable que vaya a votar;3 - Poco interesado;1.00271180904523;0.946902199620489;0.949470017570368;2.12558639864696;2.01818055527066;1.02984047456201;2.07840402079176;0.998297894833141;2.07486635856915;1.01849078665879;2.11323226975095;1.00670929845491;2.12741057575326;NS/NC;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NS/NC;POSITIVA;NS/NC;NS/NC;NS/NC;NS/NC;NO INTERESADO;PROBABLE;JXC
2023-07-01;920;Coronel Dorrego;Interior PBA;8;Ciudades Chicas;7;;Mujer;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Algo positiva;Algo positiva;Algo negativa;Algo positiva;Ns/Nc;Algo positiva;3 - Gobierne un partido político nuevo;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;1 - Juntos de Larreta y Bullrich;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Patricia Bullrich – Luis Petri de Juntos;5 - Contador;;2 - Podría llegar a votarlo;10 - No sabe / Está indeciso;7 - No sabe / Está indeciso;7 - No sabe / Está indeciso;1 - Horacio Rodríguez Larreta y Diego Santilli por Juntos por el Cambio;3 - No, no cortaría boleta.;Algo positiva;Ns/Nc;Ns/Nc;Ns/Nc;Es bastante probable que vaya a votar;3 - Poco interesado;1.00271180904523;0.946902199620489;0.949470017570368;2.12558639864696;2.01818055527066;1.02984047456201;2.07840402079176;0.998297894833141;2.07486635856915;0.983517679752162;2.04066774677575;1.00670929845491;2.05435919573618;POSITIVA;POSITIVA;POSITIVA;NEGATIVA;POSITIVA;NS/NC;POSITIVA;POSITIVA;NS/NC;NS/NC;NS/NC;NO INTERESADO;PROBABLE;JXC
2023-07-01;1248;Coronel Dorrego;Interior PBA;8;Ciudades Chicas;7;;Mujer;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo negativa;Muy negativa;Algo negativa;Muy negativa;Algo negativa;Algo negativa;Algo positiva;4 - No sabe/ no tiene opinión formada;4 - No sabe;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;8 - No sabe / Está indeciso;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;4 - Juan Schiaretti – Florencio Randazzo por Hacemos por nuestro país;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Javier Milei – Victoria Villaruel por La Libertad Avanza;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;5 - Contador;;2 - Podría llegar a votarlo;3 - Néstor Grindetti por Juntos;2 - Néstor Grindetti por Juntos;5 - Otro;2 - Patricia Bullrich y Néstor Grindetti por Juntos por el Cambio;3 - No, no cortaría boleta.;Algo negativa;Algo negativa;Algo negativa;Algo positiva;Es bastante probable que vaya a votar;3 - Poco interesado;0.944133399209486;1.07233112362123;1.01242362882264;2.12558639864696;2.1519938950942;0.972752651427518;2.09335776730872;1.00242436691201;2.09843283461478;0.983517679752162;2.06384579261608;1.00670929845491;2.07769275000365;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NO INTERESADO;PROBABLE;JXC
2023-07-01;300;Termas R. Hondo;NOA;8;Ciudades Chicas;;;Mujer;18 a 29;Nivel Primario, ya sea completo o incompleto;Algo positiva;Muy negativa;Algo positiva;Algo positiva;Algo negativa;Algo negativa;Algo positiva;1 - Siga gobernando el peronismo;1 - Seguro lo votaría;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;1 - Seguro lo votaría;5 - El Frente de Izquierda;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Javier Milei – Victoria Villaruel por La Libertad Avanza;7 - Ns/Nc;;1 - Seguro lo votaría;;;;;;;;;;Es muy probable que vaya a votar;1 - Muy interesado;1.00271180904523;1.07233112362123;1.07523908086175;2.12558639864696;2.28551356557339;0.972752651427518;2.22323938078508;0.998297894833141;2.21945519354788;0.983517679752162;2.18287342227209;1.00670929845491;3.19751897155141;POSITIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;;;;;INTERESADO;PROBABLE;JXC
2023-07-01;430;Termas R. Hondo;NOA;8;Ciudades Chicas;;;Hombre;18 a 29;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo negativa;Ns/Nc;Algo negativa;Muy negativa;Ns/Nc;Muy positiva;3 - Gobierne un partido político nuevo;2 - Posiblemente lo votaria;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;1 - Juntos de Larreta y Bullrich;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;4 - En blanco o no irá a votar;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;2 - Podría llegar a votarlo;;;;;;;;;;Es muy probable que vaya a votar;2 - Algo interesado;1.00271180904523;0.98364126532018;0.986308712600737;2.12558639864696;2.09648438437112;1.00540427420733;2.10781436085565;0.998297894833141;2.10422663914125;1.01849078665879;2.14313544500736;1.00670929845491;2.15751438033721;POSITIVA;NEGATIVA;NS/NC;NEGATIVA;NEGATIVA;NS/NC;POSITIVA;;;;;INTERESADO;PROBABLE;JXC
2023-07-01;708;Termas R. Hondo;NOA;8;Ciudades Chicas;;;Mujer;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Muy negativa;Algo negativa;Algo positiva;Algo positiva;Ns/Nc;Muy negativa;1 - Siga gobernando el peronismo;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;2 - Podría llegar a votarlo;;;;;;;;;;Es poco probable que vaya a votar;4- Nada interesado;1.05417449799197;0.98364126532018;1.03692953707309;2.12558639864696;2.20408332035784;1.00540427420733;2.21599479099686;0.998696387767693;2.21310599308059;0.983517679752162;2.17662887136022;1.00670929845491;2.19123252408375;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NS/NC;NEGATIVA;;;;;NO INTERESADO;NO PROBABLE;JXC
2023-07-01;357;Cosquín;Centro;8;Ciudades Chicas;;;Hombre;Más de 50;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo positiva;Muy negativa;Muy negativa;Muy negativa;Algo positiva;Algo positiva;2 - Vuelva a gobernar Juntos por el Cambio;1 - Seguro lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;1 - Juntos de Larreta y Bullrich;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;4 - En blanco o no irá a votar;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;1 - Seguro lo votaría;;;;;;;;;;Es muy probable que vaya a votar;3 - Poco interesado;0.944133399209486;0.98364126532018;0.928688571429462;2.12558639864696;1.97400779600934;1.00540427420733;1.98467587542638;1.00242436691201;1.98948745794983;1.01849078665879;2.02627464609512;1.00670929845491;3.19751897155141;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;;;;;NO INTERESADO;PROBABLE;JXC
2023-07-01;871;Victoria;Centro;8;Ciudades Chicas;;;Mujer;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo negativa;Muy negativa;Muy negativa;Algo positiva;Ns/Nc;Algo positiva;2 - Vuelva a gobernar Juntos por el Cambio;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;1 - Juntos de Larreta y Bullrich;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;1 - Seguro lo votaría;;;;;;;;;;Es muy probable que vaya a votar;2 - Algo interesado;0.944133399209486;1.07233112362123;1.01242362882264;2.12558639864696;2.1519938950942;0.972752651427518;2.09335776730872;1.00242436691201;2.09843283461478;0.983517679752162;2.06384579261608;1.00670929845491;3.19751897155141;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NS/NC;POSITIVA;;;;;INTERESADO;PROBABLE;JXC
2023-07-01;45;Carlos Casares;Interior PBA;8;Ciudades Chicas;6;;Hombre;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy positiva;Muy negativa;Muy negativa;Muy negativa;Ns/Nc;Muy positiva;2 - Vuelva a gobernar Juntos por el Cambio;1 - Seguro lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;1 - Juntos de Larreta y Bullrich;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;4 - En blanco o no irá a votar;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;1 - Seguro lo votaría;2 - Diego Santilli por Juntos;2 - Néstor Grindetti por Juntos;2 - Diego Santilli por Juntos;1 - Horacio Rodríguez Larreta y Diego Santilli por Juntos por el Cambio;3 - No, no cortaría boleta.;Muy negativa;Muy positiva;Algo positiva;Ns/Nc;Es muy probable que vaya a votar;4- Nada interesado;0.944133399209486;0.98364126532018;0.928688571429462;2.12558639864696;1.97400779600934;1.00540427420733;1.98467587542638;1.00242436691201;1.98948745794983;1.01849078665879;2.02627464609512;1.00670929845491;3.19751897155141;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NS/NC;POSITIVA;NEGATIVA;POSITIVA;POSITIVA;NS/NC;NO INTERESADO;PROBABLE;JXC
2023-07-01;33;Media Agua;Cuyo;8;Ciudades Chicas;;;Hombre;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo negativa;Algo negativa;Algo positiva;Algo positiva;Algo positiva;Algo positiva;2 - Vuelva a gobernar Juntos por el Cambio;1 - Seguro lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;1 - Juntos de Larreta y Bullrich;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;1 - Seguro lo votaría;;;;;;;;;;Es muy probable que vaya a votar;1 - Muy interesado;0.944133399209486;1.07233112362123;1.01242362882264;2.12558639864696;2.1519938950942;0.972752651427518;2.09335776730872;1.00242436691201;2.09843283461478;1.01849078665879;2.13723450847744;1.00670929845491;3.19751897155141;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;;;;;INTERESADO;PROBABLE;JXC
2023-07-01;217;Media Agua;Cuyo;8;Ciudades Chicas;;;Mujer;18 a 29;Nivel Secundario, ya sea completo o incompleto;Ns/Nc;Ns/Nc;Ns/Nc;Ns/Nc;Ns/Nc;Ns/Nc;Ns/Nc;2 - Vuelva a gobernar Juntos por el Cambio;1 - Seguro lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Juntos de Larreta y Bullrich;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;8 - En blanco o no irá a votar;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;7 - Ns/Nc;;1 - Seguro lo votaría;;;;;;;;;;Es muy probable que vaya a votar;1 - Muy interesado;1.00271180904523;0.98364126532018;0.986308712600737;2.12558639864696;2.09648438437112;1.00540427420733;2.10781436085565;0.998297894833141;2.10422663914125;0.983517679752162;2.0695441018009;1.00670929845491;3.19751897155141;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;;;;;INTERESADO;PROBABLE;JXC
2023-07-01;1055;Media Agua;Cuyo;8;Ciudades Chicas;;;Mujer;Más de 50;Nivel Primario, ya sea completo o incompleto;Ns/Nc;Muy negativa;Muy negativa;Algo negativa;Ns/Nc;Ns/Nc;Algo negativa;4 - No sabe/ no tiene opinión formada;4 - No sabe;4 - No sabe;4 - No sabe;3 - Nunca lo votaría;1 - Juntos de Larreta y Bullrich;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;7 - No sabe / Está indeciso;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;2 - Abogado;;2 - Podría llegar a votarlo;;;;;;;;;;Es poco probable que vaya a votar;4- Nada interesado;0.944133399209486;1.07233112362123;1.01242362882264;2.12558639864696;2.1519938950942;0.972752651427518;2.09335776730872;1.00242436691201;2.09843283461478;0.983517679752162;2.06384579261608;1.00670929845491;3.19751897155141;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;NS/NC;NS/NC;NEGATIVA;;;;;NO INTERESADO;NO PROBABLE;JXC
2023-07-01;135;Pampa Blanca;NOA;8;Ciudades Chicas;;;Mujer;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy negativa;Muy negativa;Muy negativa;Muy negativa;Muy negativa;Muy negativa;2 - Vuelva a gobernar Juntos por el Cambio;1 - Seguro lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Juntos de Larreta y Bullrich;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;7 - No sabe / Está indeciso;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;7 - Ns/Nc;;4 - Ns/Nc;;;;;;;;;;No sabe/ No contesta;5 - No sabe/ No contesta;0.944133399209486;0.98364126532018;0.928688571429462;2.12558639864696;1.97400779600934;1.00540427420733;1.98467587542638;1.00242436691201;1.98948745794983;0.983517679752162;1.95669608853884;1.00670929845491;2.26915101085805;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;;;;;NS/NC;NS/NC;JXC
2023-07-01;402;Pampa Blanca;NOA;8;Ciudades Chicas;;;Mujer;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Algo negativa;Muy negativa;Muy negativa;Muy negativa;Ns/Nc;Muy negativa;2 - Vuelva a gobernar Juntos por el Cambio;1 - Seguro lo votaría;4 - No sabe;4 - No sabe;4 - No sabe;1 - Juntos de Larreta y Bullrich;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;7 - No sabe / Está indeciso;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;7 - Ns/Nc;;4 - Ns/Nc;;;;;;;;;;No sabe/ No contesta;5 - No sabe/ No contesta;1.05417449799197;0.98364126532018;1.03692953707309;2.12558639864696;2.20408332035784;1.00540427420733;2.21599479099686;0.998696387767693;2.21310599308059;0.983517679752162;2.17662887136022;1.00670929845491;2.19123252408375;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NS/NC;NEGATIVA;;;;;NS/NC;NS/NC;JXC
2023-07-01;539;Pampa Blanca;NOA;8;Ciudades Chicas;;;Hombre;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy negativa;Muy negativa;Muy negativa;Muy negativa;Muy negativa;Muy negativa;3 - Gobierne un partido político nuevo;1 - Seguro lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Juntos de Larreta y Bullrich;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;7 - No sabe / Está indeciso;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;3 - No sabe / Está indeciso;4 - En blanco o no irá a votar;3 - No sabe / Está indeciso;7 - Ns/Nc;;4 - Ns/Nc;;;;;;;;;;No sabe/ No contesta;5 - No sabe/ No contesta;1.05417449799197;0.98364126532018;1.03692953707309;2.12558639864696;2.20408332035784;1.00540427420733;2.21599479099686;0.998696387767693;2.21310599308059;1.01849078665879;2.25402806385193;1.00670929845491;2.26915101085805;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;;;;;NS/NC;NS/NC;JXC
2023-07-01;1138;Pampa Blanca;NOA;8;Ciudades Chicas;;;Hombre;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy negativa;Muy negativa;Muy negativa;Muy negativa;Muy negativa;Muy negativa;2 - Vuelva a gobernar Juntos por el Cambio;1 - Seguro lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Juntos de Larreta y Bullrich;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;7 - No sabe / Está indeciso;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Javier Milei – Victoria Villaruel por La Libertad Avanza;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;7 - Ns/Nc;;4 - Ns/Nc;;;;;;;;;;No sabe/ No contesta;5 - No sabe/ No contesta;1.05417449799197;0.98364126532018;1.03692953707309;2.12558639864696;2.20408332035784;1.00540427420733;2.21599479099686;0.998696387767693;2.21310599308059;1.01849078665879;2.25402806385193;1.00670929845491;2.26915101085805;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;;;;;NS/NC;NS/NC;JXC
2023-07-01;1187;Pampa Blanca;NOA;8;Ciudades Chicas;;;Hombre;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy negativa;Muy negativa;Muy negativa;Muy negativa;Muy negativa;Muy negativa;2 - Vuelva a gobernar Juntos por el Cambio;1 - Seguro lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Juntos de Larreta y Bullrich;2 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;7 - No sabe / Está indeciso;7 - No sabe / Está indeciso;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Javier Milei – Victoria Villaruel por La Libertad Avanza;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;7 - Ns/Nc;;4 - Ns/Nc;;;;;;;;;;No voy a ir a votar;4- Nada interesado;1.00271180904523;0.98364126532018;0.986308712600737;2.12558639864696;2.09648438437112;1.00540427420733;2.10781436085565;0.998297894833141;2.10422663914125;1.01849078665879;2.14313544500736;1.00670929845491;2.15751438033721;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;;;;;NO INTERESADO;NO PROBABLE;JXC
