plaza;estrato;metodo;sexo;edad;estudios;paso_sufragara;paso_votaria;p5o;p6;paso_importa;pondedad;pondestudios;pondedadestudios;pondestrato;pondedadestudiosestrato;pondestudios2;pondedadestudiosestratoestudios2;pondedad2;pondedadestudiosestratoestudios2edad2;pondsexo;pondedadestudiosestratoestudios2edad2sexo;PROBABILIDAD_VOTO_PASO;IMPORTANCIA_PASO
Tucumán;3;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;9;Algo importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.757482346772863;0.7645510053258687;1.00269534323067;0.7666117327025758;1.02833431789509;0.7883331532390764;0.978831577726991;0.7716453841594989;Probable;Importante
Tucumán;3;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;4;Algo importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.757482346772863;0.658745258100167;1.02565145013214;0.6756430292381073;1.00796058633095;0.6810215439012618;0.978831577726991;0.6666053922829434;Probable;Importante
Tucumán;3;Presencial;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;5;Nada importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.757482346772863;0.5994590644882688;1.02565145013214;0.614836058787249;0.968864316292147;0.5956927177286663;1.02399045775466;0.6099836587080943;Probable;No importante
Mendoza;3;Presencial;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03463732782369;1.22650294224848;1.268985726735861;0.757482346772863;0.9612342863091471;0.978716238768085;0.940775605271413;1.00796058633095;0.9482647306952279;1.02399045775466;0.9710140356572057;Probable;Importante
Mendoza;3;Presencial;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;8;Algo importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.757482346772863;0.658745258100167;1.02565145013214;0.6756430292381073;1.00796058633095;0.6810215439012618;1.02399045775466;0.6973595624802383;Probable;Importante
Mendoza;3;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Algo importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.757482346772863;0.7674714956849792;1.00269534323067;0.7695400947856059;1.00796058633095;0.7756660851452741;0.978831577726991;0.7592464579120672;Probable;Importante
Mendoza;3;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Algo importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.757482346772863;0.7674714956849792;1.00269534323067;0.7695400947856059;1.00796058633095;0.7756660851452741;0.978831577726991;0.7592464579120672;Probable;Importante
Mendoza;3;Presencial;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Poco importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.757482346772863;0.5994590644882688;1.02565145013214;0.614836058787249;0.968864316292147;0.5956927177286663;0.978831577726991;0.5830828427348296;Probable;No importante
Mendoza;3;Presencial;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Poco importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.757482346772863;0.658745258100167;1.02565145013214;0.6756430292381073;1.00796058633095;0.6810215439012618;1.02399045775466;0.6973595624802383;Probable;No importante
Mendoza;3;Presencial;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Poco probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;5;Algo importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.757482346772863;0.658745258100167;1.02565145013214;0.6756430292381073;1.00796058633095;0.6810215439012618;1.02399045775466;0.6973595624802383;No probable;Importante
Mendoza;3;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.757482346772863;0.7674714956849792;1.00269534323067;0.7695400947856059;1.00796058633095;0.7756660851452741;0.978831577726991;0.7592464579120672;Probable;Importante
Mendoza;3;Presencial;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.757482346772863;0.7674714956849792;1.00269534323067;0.7695400947856059;1.00796058633095;0.7756660851452741;1.02399045775466;0.7942746695926742;Probable;Importante
Mendoza;3;Presencial;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.757482346772863;0.5994590644882688;1.02565145013214;0.614836058787249;0.968864316292147;0.5956927177286663;0.978831577726991;0.5830828427348296;Probable;Importante
Córdoba;3;Presencial;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.757482346772863;0.5994590644882688;1.02565145013214;0.614836058787249;0.968864316292147;0.5956927177286663;0.978831577726991;0.5830828427348296;Probable;Importante
Rosario;3;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;9;Nada importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.757482346772863;0.8747244840695482;0.978716238768085;0.8561070570069018;0.968864316292147;0.829451578459874;1.02399045775466;0.8493505015124516;Probable;No importante
Rosario;3;Presencial;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Algo probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;7;Muy importante;0.941521349862259;0.979268073305836;0.9220017982559243;0.757482346772863;0.6984000858716973;1.00269534323067;0.7002825138154509;0.968864316292147;0.6784787389591528;1.02399045775466;0.6947557544835873;Probable;Importante
Rosario;3;Presencial;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;9;Algo importante;1.03070018050542;0.840537014502872;0.8663416525695969;0.757482346772863;0.6562385080954986;1.02565145013214;0.6730719774607002;1.02833431789509;0.6921430128363486;0.978831577726991;0.6774914372673161;Probable;Importante
Rosario;3;Presencial;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;8;Nada importante;1.03463732782369;1.22650294224848;1.268985726735861;0.757482346772863;0.9612342863091471;0.978716238768085;0.940775605271413;1.00796058633095;0.9482647306952279;0.978831577726991;0.9281914624492702;Probable;No importante
Rosario;3;Presencial;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Nada probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;3;Nada importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.757482346772863;0.5994590644882688;1.02565145013214;0.614836058787249;0.968864316292147;0.5956927177286663;1.02399045775466;0.6099836587080943;No probable;No importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Poco probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;6;Algo importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;No probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;6;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;8;Muy importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.960567043353033;0.8353580615996176;1.02565145013214;0.8567862072592214;1.00796058633095;0.8636067278292756;0.978831577726991;0.845325535936774;Probable;Importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03070018050542;0.840537014502872;0.8663416525695969;0.960567043353033;0.8321792397423583;1.02565145013214;0.8535258440116117;1.02833431789509;0.8777099166075117;0.978831577726991;0.8591301824595564;Probable;Importante
Gba;2;Presencial;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;No sabe/ no contesta;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;8;Poco importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;1.02399045775466;1.0236721000308333;Ns/Nc;No importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Algo importante;0.941521349862259;0.979268073305836;0.9220017982559243;0.960567043353033;0.8856445413168729;1.00269534323067;0.8880316573360911;0.968864316292147;0.860382184530714;0.978831577726991;0.8421692511323939;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Algo importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;0.978831577726991;0.9628041212576877;Probable;Importante
Gba;2;Presencial;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.960567043353033;0.8353580615996176;1.02565145013214;0.8567862072592214;1.00796058633095;0.8636067278292756;1.02399045775466;0.8843250485499039;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.960567043353033;0.8353580615996176;1.02565145013214;0.8567862072592214;1.00796058633095;0.8636067278292756;0.978831577726991;0.845325535936774;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Algo importante;0.941521349862259;0.979268073305836;0.9220017982559243;0.960567043353033;0.8856445413168729;1.00269534323067;0.8880316573360911;0.968864316292147;0.860382184530714;0.978831577726991;0.8421692511323939;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Poco importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;0.978831577726991;0.9628041212576877;Probable;No importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Nada importante;1.03463732782369;1.22650294224848;1.268985726735861;0.960567043353033;1.218945867587866;0.978716238768085;1.1930021147874963;1.00796058633095;1.202499111115268;0.978831577726991;1.177044102148262;Probable;No importante
Gba;2;Presencial;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;8;Poco importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;1.02399045775466;1.007223566636623;Probable;No importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.960567043353033;0.7601769515023904;1.02565145013214;0.7796765926654562;0.968864316292147;0.755400828881808;0.978831577726991;0.7394101851506569;Probable;Importante
Gba;2;Presencial;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.960567043353033;0.7601769515023904;1.02565145013214;0.7796765926654562;0.968864316292147;0.755400828881808;1.02399045775466;0.7735232405549322;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Algo importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;0.978831577726991;0.9628041212576877;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Algo importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.960567043353033;0.7601769515023904;1.02565145013214;0.7796765926654562;0.968864316292147;0.755400828881808;0.978831577726991;0.7394101851506569;Probable;Importante
Gba;2;Presencial;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Patricia Bullrich – Luis Petri de Juntos por el Cambio;;10 Seguro votará;Poco importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.960567043353033;0.7601769515023904;1.02565145013214;0.7796765926654562;0.968864316292147;0.755400828881808;1.02399045775466;0.7735232405549322;Probable;No importante
